nome_orgao_superior,mes,ano,gasto_total_mensal
MINISTERIO DA PESCA E AQUICULTURA,2,2015,2646643.3899999983
MINISTERIO DA PESCA E AQUICULTURA,3,2015,5820623.409999994
MINISTERIO DA PESCA E AQUICULTURA,4,2015,8298803.310000001
MINISTERIO DA PESCA E AQUICULTURA,5,2015,7564088.799999991
MINISTERIO DA PESCA E AQUICULTURA,6,2015,5802823.56000001
MINISTERIO DA PESCA E AQUICULTURA,7,2015,4102871.410000003
MINISTERIO DA PESCA E AQUICULTURA,8,2015,8192693.170000002
MINISTERIO DA PESCA E AQUICULTURA,9,2015,5634711.259999995
MINISTERIO DA PESCA E AQUICULTURA,10,2015,7170457.509999996
MINISTERIO DA PESCA E AQUICULTURA,11,2015,9351517.160000023
MINISTERIO DA PESCA E AQUICULTURA,12,2015,7920643.570000001
MINISTERIO DA PESCA E AQUICULTURA,1,2016,2709747.400000002
MINISTERIO DA PREVIDENCIA SOCIAL,1,2011,84584105.20999917
MINISTERIO DA PREVIDENCIA SOCIAL,2,2011,80740640.39999983
MINISTERIO DA PREVIDENCIA SOCIAL,3,2011,132675688.90999964
MINISTERIO DA PREVIDENCIA SOCIAL,4,2011,171719410.02000296
MINISTERIO DA PREVIDENCIA SOCIAL,5,2011,85815658.11000015
MINISTERIO DA PREVIDENCIA SOCIAL,6,2011,201845603.39000323
MINISTERIO DA PREVIDENCIA SOCIAL,7,2011,172008115.06000096
MINISTERIO DA PREVIDENCIA SOCIAL,8,2011,300474976.4000012
MINISTERIO DA PREVIDENCIA SOCIAL,9,2011,279833663.2700023
MINISTERIO DA PREVIDENCIA SOCIAL,10,2011,197625710.63999957
MINISTERIO DA PREVIDENCIA SOCIAL,11,2011,162856301.42000067
MINISTERIO DA PREVIDENCIA SOCIAL,12,2011,355937805.2800087
MINISTERIO DA PREVIDENCIA SOCIAL,1,2012,123778410.16000026
MINISTERIO DA PREVIDENCIA SOCIAL,2,2012,65454266.08999995
MINISTERIO DA PREVIDENCIA SOCIAL,3,2012,187533249.65000102
MINISTERIO DA PREVIDENCIA SOCIAL,4,2012,253598187.4799992
MINISTERIO DA PREVIDENCIA SOCIAL,5,2012,180511029.13000044
MINISTERIO DA PREVIDENCIA SOCIAL,6,2012,197709903.98000035
MINISTERIO DA PREVIDENCIA SOCIAL,7,2012,242992051.0399994
MINISTERIO DA PREVIDENCIA SOCIAL,8,2012,211094998.90000063
MINISTERIO DA PREVIDENCIA SOCIAL,9,2012,178295097.22000074
MINISTERIO DA PREVIDENCIA SOCIAL,10,2012,151992654.2600003
MINISTERIO DA PREVIDENCIA SOCIAL,11,2012,190687425.15999925
MINISTERIO DA PREVIDENCIA SOCIAL,12,2012,347184556.2700082
MINISTERIO DA PREVIDENCIA SOCIAL,1,2013,2327986834.869917
MINISTERIO DA PREVIDENCIA SOCIAL,2,2013,691035336.2400008
MINISTERIO DA PREVIDENCIA SOCIAL,3,2013,746019218.849989
MINISTERIO DA PREVIDENCIA SOCIAL,4,2013,933109773.7799776
MINISTERIO DA PREVIDENCIA SOCIAL,5,2013,1022410667.4399905
MINISTERIO DA PREVIDENCIA SOCIAL,6,2013,938818308.4699788
MINISTERIO DA PREVIDENCIA SOCIAL,7,2013,960330961.2599629
MINISTERIO DA PREVIDENCIA SOCIAL,8,2013,950003685.0799942
MINISTERIO DA PREVIDENCIA SOCIAL,9,2013,1179023689.320013
MINISTERIO DA PREVIDENCIA SOCIAL,10,2013,981432479.7299572
MINISTERIO DA PREVIDENCIA SOCIAL,11,2013,964814976.8499621
MINISTERIO DA PREVIDENCIA SOCIAL,12,2013,1517946828.4302983
MINISTERIO DA PREVIDENCIA SOCIAL,1,2014,2876443575.92011
MINISTERIO DA PREVIDENCIA SOCIAL,2,2014,3090162359.300016
MINISTERIO DA PREVIDENCIA SOCIAL,3,2014,3455026086.7499685
MINISTERIO DA PREVIDENCIA SOCIAL,4,2014,3488221323.339872
MINISTERIO DA PREVIDENCIA SOCIAL,5,2014,3640853216.069864
MINISTERIO DA PREVIDENCIA SOCIAL,6,2014,4004591858.949838
MINISTERIO DA PREVIDENCIA SOCIAL,7,2014,3911764943.6598177
MINISTERIO DA PREVIDENCIA SOCIAL,8,2014,3524207044.559836
MINISTERIO DA PREVIDENCIA SOCIAL,9,2014,3622026523.5198007
MINISTERIO DA PREVIDENCIA SOCIAL,10,2014,4268420431.549766
MINISTERIO DA PREVIDENCIA SOCIAL,11,2014,2897551777.8598013
MINISTERIO DA PREVIDENCIA SOCIAL,12,2014,3786330283.9395747
MINISTERIO DA PREVIDENCIA SOCIAL,1,2015,1803454984.5800123
MINISTERIO DA PREVIDENCIA SOCIAL,2,2015,590977867.9300013
MINISTERIO DA PREVIDENCIA SOCIAL,3,2015,339165513.54999685
MINISTERIO DA PREVIDENCIA SOCIAL,4,2015,324510408.69999975
MINISTERIO DA PREVIDENCIA SOCIAL,5,2015,328775692.5099989
MINISTERIO DA PREVIDENCIA SOCIAL,6,2015,428518649.23999673
MINISTERIO DA PREVIDENCIA SOCIAL,7,2015,381724379.5599967
MINISTERIO DA PREVIDENCIA SOCIAL,8,2015,442424126.90999866
MINISTERIO DA PREVIDENCIA SOCIAL,9,2015,446149849.4199991
MINISTERIO DA PREVIDENCIA SOCIAL,10,2015,448523909.0800009
MINISTERIO DA PREVIDENCIA SOCIAL,11,2015,427183433.37999934
MINISTERIO DA PREVIDENCIA SOCIAL,12,2015,833107883.3799835
MINISTERIO DA PREVIDENCIA SOCIAL,1,2016,170240916.28000003
MINISTERIO DA PREVIDENCIA SOCIAL,2,2016,211143848.9100008
MINISTERIO DA PREVIDENCIA SOCIAL,3,2016,200567165.80000022
MINISTERIO DA PREVIDENCIA SOCIAL,4,2016,220887425.58000016
MINISTERIO DA PREVIDENCIA SOCIAL,5,2016,264791673.47000048
MINISTERIO DA PREVIDENCIA SOCIAL,6,2016,269897747.76000065
MINISTERIO DA PREVIDENCIA SOCIAL,7,2016,362302996.199998
MINISTERIO DA PREVIDENCIA SOCIAL,8,2016,366354981.99999857
MINISTERIO DA PREVIDENCIA SOCIAL,9,2016,399192647.7599998
MINISTERIO DA PREVIDENCIA SOCIAL,10,2016,330259642.7400004
MINISTERIO DA PREVIDENCIA SOCIAL,11,2016,308467280.0500015
MINISTERIO DA PREVIDENCIA SOCIAL,12,2016,444484026.2099993
MINISTERIO DA PREVIDENCIA SOCIAL,1,2017,197820058.14000073
MINISTERIO DA PREVIDENCIA SOCIAL,2,2017,199118908.7999991
MINISTERIO DA PREVIDENCIA SOCIAL,3,2017,193333591.39999917
MINISTERIO DA PREVIDENCIA SOCIAL,4,2017,258052641.6899998
MINISTERIO DA PREVIDENCIA SOCIAL,5,2017,284268471.8899988
MINISTERIO DA PREVIDENCIA SOCIAL,6,2017,254263396.7199996
MINISTERIO DA PREVIDENCIA SOCIAL,7,2017,286239230.7799989
MINISTERIO DA PREVIDENCIA SOCIAL,8,2017,280563971.8399997
MINISTERIO DA PREVIDENCIA SOCIAL,9,2017,312356919.2699996
MINISTERIO DA PREVIDENCIA SOCIAL,10,2017,340727352.3600016
MINISTERIO DA PREVIDENCIA SOCIAL,11,2017,338553652.4899999
MINISTERIO DA PREVIDENCIA SOCIAL,12,2017,407343349.5899995
MINISTERIO DA SAUDE,1,2011,550857227.7600013
MINISTERIO DA SAUDE,2,2011,587365733.7000079
MINISTERIO DA SAUDE,3,2011,659393745.9900006
MINISTERIO DA SAUDE,4,2011,900289743.729997
MINISTERIO DA SAUDE,5,2011,773098630.8299975
MINISTERIO DA SAUDE,6,2011,852846068.5399947
MINISTERIO DA SAUDE,7,2011,773055386.0100042
MINISTERIO DA SAUDE,8,2011,892037072.5099938
MINISTERIO DA SAUDE,9,2011,1030783516.3799974
MINISTERIO DA SAUDE,10,2011,704961097.3300065
MINISTERIO DA SAUDE,11,2011,843516610.4999952
MINISTERIO DA SAUDE,12,2011,1205549053.9100046
MINISTERIO DA SAUDE,1,2012,518053970.0600152
MINISTERIO DA SAUDE,2,2012,554083310.4100094
MINISTERIO DA SAUDE,3,2012,1051801882.6300026
MINISTERIO DA SAUDE,4,2012,781938817.9300036
MINISTERIO DA SAUDE,5,2012,916942756.9600086
MINISTERIO DA SAUDE,6,2012,748466192.9999897
MINISTERIO DA SAUDE,7,2012,670348456.2599981
MINISTERIO DA SAUDE,8,2012,706408256.7999852
MINISTERIO DA SAUDE,9,2012,1408909425.930001
MINISTERIO DA SAUDE,10,2012,1083118854.540004
MINISTERIO DA SAUDE,11,2012,1203211926.4799938
MINISTERIO DA SAUDE,12,2012,1176215011.4799926
MINISTERIO DA SAUDE,1,2013,577460465.9900001
MINISTERIO DA SAUDE,2,2013,1081983804.539982
MINISTERIO DA SAUDE,3,2013,1342037536.8499737
MINISTERIO DA SAUDE,4,2013,1185047609.2699833
MINISTERIO DA SAUDE,5,2013,1072706084.9999813
MINISTERIO DA SAUDE,6,2013,1357849260.6899734
MINISTERIO DA SAUDE,7,2013,1411899136.799974
MINISTERIO DA SAUDE,8,2013,1215410433.1999831
MINISTERIO DA SAUDE,9,2013,1459272980.480008
MINISTERIO DA SAUDE,10,2013,1141006364.7999825
MINISTERIO DA SAUDE,11,2013,1381852538.229993
MINISTERIO DA SAUDE,12,2013,1725472719.1299837
MINISTERIO DA SAUDE,1,2014,687193380.3000015
MINISTERIO DA SAUDE,2,2014,1483278753.3699708
MINISTERIO DA SAUDE,3,2014,942981853.0299968
MINISTERIO DA SAUDE,4,2014,1321139050.9499881
MINISTERIO DA SAUDE,5,2014,1835028191.0299897
MINISTERIO DA SAUDE,6,2014,1026301233.0199997
MINISTERIO DA SAUDE,7,2014,1817437902.3999937
MINISTERIO DA SAUDE,8,2014,1210660071.7699804
MINISTERIO DA SAUDE,9,2014,1719329500.749999
MINISTERIO DA SAUDE,10,2014,1641036281.7499595
MINISTERIO DA SAUDE,11,2014,1739982753.8799436
MINISTERIO DA SAUDE,12,2014,1443094919.049994
MINISTERIO DA SAUDE,1,2015,1122196517.369992
MINISTERIO DA SAUDE,2,2015,1625398426.5500097
MINISTERIO DA SAUDE,3,2015,1397353682.4199789
MINISTERIO DA SAUDE,4,2015,1859464208.8600013
MINISTERIO DA SAUDE,5,2015,2248663365.609978
MINISTERIO DA SAUDE,6,2015,1660958804.0099998
MINISTERIO DA SAUDE,7,2015,1921327737.4500024
MINISTERIO DA SAUDE,8,2015,1906442481.3599896
MINISTERIO DA SAUDE,9,2015,1583690346.4600081
MINISTERIO DA SAUDE,10,2015,2224614350.6899796
MINISTERIO DA SAUDE,11,2015,1368123999.1100056
MINISTERIO DA SAUDE,12,2015,1765469139.3700035
MINISTERIO DA SAUDE,1,2016,1345304728.189989
MINISTERIO DA SAUDE,2,2016,1655582743.7099628
MINISTERIO DA SAUDE,3,2016,2162266885.969947
MINISTERIO DA SAUDE,4,2016,2352222098.9599447
MINISTERIO DA SAUDE,5,2016,2369660397.9298897
MINISTERIO DA SAUDE,6,2016,2199011033.309982
MINISTERIO DA SAUDE,7,2016,2371612750.6500297
MINISTERIO DA SAUDE,8,2016,1743037222.7099943
MINISTERIO DA SAUDE,9,2016,2469696653.28989
MINISTERIO DA SAUDE,10,2016,1645893680.0599973
MINISTERIO DA SAUDE,11,2016,2088739215.689979
MINISTERIO DA SAUDE,12,2016,2976032195.5900416
MINISTERIO DA SAUDE,1,2017,632673724.779989
MINISTERIO DA SAUDE,2,2017,1893399764.3299787
MINISTERIO DA SAUDE,3,2017,2123713491.9399955
MINISTERIO DA SAUDE,4,2017,2118466751.149956
MINISTERIO DA SAUDE,5,2017,2965208283.9799213
MINISTERIO DA SAUDE,6,2017,2486860752.2698326
MINISTERIO DA SAUDE,7,2017,1711405447.5499794
MINISTERIO DA SAUDE,8,2017,1731609765.5899687
MINISTERIO DA SAUDE,9,2017,1941844383.7499204
MINISTERIO DA SAUDE,10,2017,1913265462.9199753
MINISTERIO DA SAUDE,11,2017,1475684251.8000329
MINISTERIO DA SAUDE,12,2017,2414129437.479918
MINISTERIO DA TRANSPARENCIA E CGU,1,2017,1070014.3199999998
MINISTERIO DA TRANSPARENCIA E CGU,2,2017,2576314.750000003
MINISTERIO DA TRANSPARENCIA E CGU,3,2017,5534954.859999994
MINISTERIO DA TRANSPARENCIA E CGU,4,2017,3224844.2199999997
MINISTERIO DA TRANSPARENCIA E CGU,5,2017,2437103.030000002
MINISTERIO DA TRANSPARENCIA E CGU,6,2017,7666352.390000001
MINISTERIO DA TRANSPARENCIA E CGU,7,2017,6460301.280000002
MINISTERIO DA TRANSPARENCIA E CGU,8,2017,2865690.9100000015
MINISTERIO DA TRANSPARENCIA E CGU,9,2017,4290118.649999999
MINISTERIO DA TRANSPARENCIA E CGU,10,2017,4506625.050000001
MINISTERIO DA TRANSPARENCIA E CGU,11,2017,4002817.889999999
MINISTERIO DA TRANSPARENCIA E CGU,12,2017,5781491.660000002
MINISTERIO DAS CIDADES,1,2011,1212612756.909991
MINISTERIO DAS CIDADES,2,2011,75154777.90000004
MINISTERIO DAS CIDADES,3,2011,78284776.60999979
MINISTERIO DAS CIDADES,4,2011,825854741.8099976
MINISTERIO DAS CIDADES,5,2011,706600631.2299994
MINISTERIO DAS CIDADES,6,2011,751626419.0799996
MINISTERIO DAS CIDADES,7,2011,1197493054.660002
MINISTERIO DAS CIDADES,8,2011,80785172.93999997
MINISTERIO DAS CIDADES,9,2011,108848331.47999993
MINISTERIO DAS CIDADES,10,2011,1392246288.100009
MINISTERIO DAS CIDADES,11,2011,123895943.25999993
MINISTERIO DAS CIDADES,12,2011,2138637730.9900157
MINISTERIO DAS CIDADES,1,2012,2548589106.6699824
MINISTERIO DAS CIDADES,2,2012,111581060.58999988
MINISTERIO DAS CIDADES,3,2012,2591385066.2099953
MINISTERIO DAS CIDADES,4,2012,1529537310.920003
MINISTERIO DAS CIDADES,5,2012,1301389331.6800137
MINISTERIO DAS CIDADES,6,2012,2071943888.4900055
MINISTERIO DAS CIDADES,7,2012,75709893.11999974
MINISTERIO DAS CIDADES,8,2012,489793867.7799974
MINISTERIO DAS CIDADES,9,2012,255672429.81000027
MINISTERIO DAS CIDADES,10,2012,319823220.47000015
MINISTERIO DAS CIDADES,11,2012,89073506.15
MINISTERIO DAS CIDADES,12,2012,178234612.6200003
MINISTERIO DAS CIDADES,1,2013,4434499204.919983
MINISTERIO DAS CIDADES,2,2013,573929603.6700013
MINISTERIO DAS CIDADES,3,2013,404341215.84999734
MINISTERIO DAS CIDADES,4,2013,2374629056.4799914
MINISTERIO DAS CIDADES,5,2013,326154251.14000094
MINISTERIO DAS CIDADES,6,2013,2145448316.3299952
MINISTERIO DAS CIDADES,7,2013,302423858.28
MINISTERIO DAS CIDADES,8,2013,89730226.88999978
MINISTERIO DAS CIDADES,9,2013,901194558.8200015
MINISTERIO DAS CIDADES,10,2013,997497767.5799987
MINISTERIO DAS CIDADES,11,2013,1658725105.5999975
MINISTERIO DAS CIDADES,12,2013,814656690.3199998
MINISTERIO DAS CIDADES,1,2014,2316917207.770004
MINISTERIO DAS CIDADES,2,2014,1446190056.839998
MINISTERIO DAS CIDADES,3,2014,1994950863.550002
MINISTERIO DAS CIDADES,4,2014,564402961.1500008
MINISTERIO DAS CIDADES,5,2014,2441373218.610009
MINISTERIO DAS CIDADES,6,2014,855120287.1699975
MINISTERIO DAS CIDADES,7,2014,1186089613.2499979
MINISTERIO DAS CIDADES,8,2014,2754931779.539985
MINISTERIO DAS CIDADES,9,2014,952716781.0900025
MINISTERIO DAS CIDADES,10,2014,1724001445.3600068
MINISTERIO DAS CIDADES,11,2014,1169965185.9000325
MINISTERIO DAS CIDADES,12,2014,989024311.6500038
MINISTERIO DAS CIDADES,1,2015,2068787231.46
MINISTERIO DAS CIDADES,2,2015,935373938.3600011
MINISTERIO DAS CIDADES,3,2015,1152785311.05
MINISTERIO DAS CIDADES,4,2015,1122969209.0599992
MINISTERIO DAS CIDADES,5,2015,1155374349.500002
MINISTERIO DAS CIDADES,6,2015,1152215686.469991
MINISTERIO DAS CIDADES,7,2015,1129312444.8600032
MINISTERIO DAS CIDADES,8,2015,2025475222.400004
MINISTERIO DAS CIDADES,9,2015,850847284.6000063
MINISTERIO DAS CIDADES,10,2015,580566753.5899998
MINISTERIO DAS CIDADES,11,2015,169611036.91000134
MINISTERIO DAS CIDADES,12,2015,9312017730.080032
MINISTERIO DAS CIDADES,1,2016,643169138.8800007
MINISTERIO DAS CIDADES,2,2016,737491810.6900007
MINISTERIO DAS CIDADES,3,2016,431961368.5099982
MINISTERIO DAS CIDADES,4,2016,558734012.2399985
MINISTERIO DAS CIDADES,5,2016,491469767.18999976
MINISTERIO DAS CIDADES,6,2016,497425730.61000097
MINISTERIO DAS CIDADES,7,2016,691067327.920004
MINISTERIO DAS CIDADES,8,2016,642851060.700001
MINISTERIO DAS CIDADES,9,2016,647652643.22
MINISTERIO DAS CIDADES,10,2016,565678240.1700019
MINISTERIO DAS CIDADES,11,2016,691638507.470004
MINISTERIO DAS CIDADES,12,2016,2391441014.6699986
MINISTERIO DAS CIDADES,1,2017,114463813.29000074
MINISTERIO DAS CIDADES,2,2017,127264010.73999974
MINISTERIO DAS CIDADES,3,2017,144823853.40999976
MINISTERIO DAS CIDADES,4,2017,311973688.2599989
MINISTERIO DAS CIDADES,5,2017,455368973.1600029
MINISTERIO DAS CIDADES,6,2017,576670333.3100008
MINISTERIO DAS CIDADES,7,2017,317625586.61000067
MINISTERIO DAS CIDADES,8,2017,304629783.1200007
MINISTERIO DAS CIDADES,9,2017,149724238.01999974
MINISTERIO DAS CIDADES,10,2017,212088118.52999973
MINISTERIO DAS CIDADES,11,2017,372413076.58999836
MINISTERIO DAS CIDADES,12,2017,1383151442.0300024
MINISTERIO DAS COMUNICACOES,1,2011,11606318.749999978
MINISTERIO DAS COMUNICACOES,2,2011,10904254.74
MINISTERIO DAS COMUNICACOES,3,2011,21198556.810000055
MINISTERIO DAS COMUNICACOES,4,2011,15473835.150000012
MINISTERIO DAS COMUNICACOES,5,2011,11704165.679999972
MINISTERIO DAS COMUNICACOES,6,2011,77550053.35999961
MINISTERIO DAS COMUNICACOES,7,2011,78902428.29000014
MINISTERIO DAS COMUNICACOES,8,2011,143586259.56000075
MINISTERIO DAS COMUNICACOES,9,2011,121205944.37999977
MINISTERIO DAS COMUNICACOES,10,2011,54009802.259999916
MINISTERIO DAS COMUNICACOES,11,2011,13989323.79000002
MINISTERIO DAS COMUNICACOES,12,2011,98293115.48999944
MINISTERIO DAS COMUNICACOES,1,2012,32178290.309999906
MINISTERIO DAS COMUNICACOES,2,2012,16984483.96000001
MINISTERIO DAS COMUNICACOES,3,2012,17858408.059999984
MINISTERIO DAS COMUNICACOES,4,2012,16067901.149999999
MINISTERIO DAS COMUNICACOES,5,2012,21687887.559999984
MINISTERIO DAS COMUNICACOES,6,2012,15702500.63999997
MINISTERIO DAS COMUNICACOES,7,2012,23435886.879999954
MINISTERIO DAS COMUNICACOES,8,2012,115634681.59000002
MINISTERIO DAS COMUNICACOES,9,2012,24176312.20999992
MINISTERIO DAS COMUNICACOES,10,2012,14292860.079999987
MINISTERIO DAS COMUNICACOES,11,2012,19948639.539999958
MINISTERIO DAS COMUNICACOES,12,2012,122065758.99999997
MINISTERIO DAS COMUNICACOES,1,2013,67510463.99000019
MINISTERIO DAS COMUNICACOES,2,2013,16454505.339999992
MINISTERIO DAS COMUNICACOES,3,2013,23165053.159999974
MINISTERIO DAS COMUNICACOES,4,2013,24131574.41000001
MINISTERIO DAS COMUNICACOES,5,2013,18175240.379999958
MINISTERIO DAS COMUNICACOES,6,2013,86596702.39000012
MINISTERIO DAS COMUNICACOES,7,2013,15638939.559999984
MINISTERIO DAS COMUNICACOES,8,2013,24258985.04000007
MINISTERIO DAS COMUNICACOES,9,2013,47721343.16999998
MINISTERIO DAS COMUNICACOES,10,2013,59705386.43999998
MINISTERIO DAS COMUNICACOES,11,2013,57777662.19000002
MINISTERIO DAS COMUNICACOES,12,2013,217355909.34
MINISTERIO DAS COMUNICACOES,1,2014,24045558.80999996
MINISTERIO DAS COMUNICACOES,2,2014,16963759.569999993
MINISTERIO DAS COMUNICACOES,3,2014,50712462.17000009
MINISTERIO DAS COMUNICACOES,4,2014,47645760.789999984
MINISTERIO DAS COMUNICACOES,5,2014,61390111.920000024
MINISTERIO DAS COMUNICACOES,6,2014,60650352.38000003
MINISTERIO DAS COMUNICACOES,7,2014,56734960.84000001
MINISTERIO DAS COMUNICACOES,8,2014,61435786.01999996
MINISTERIO DAS COMUNICACOES,9,2014,107120017.81999959
MINISTERIO DAS COMUNICACOES,10,2014,61123371.56999998
MINISTERIO DAS COMUNICACOES,11,2014,147700377.81000024
MINISTERIO DAS COMUNICACOES,12,2014,245718954.0899998
MINISTERIO DAS COMUNICACOES,1,2015,9073001.869999997
MINISTERIO DAS COMUNICACOES,2,2015,11146316.75000001
MINISTERIO DAS COMUNICACOES,3,2015,17697316.180000026
MINISTERIO DAS COMUNICACOES,4,2015,11744021.229999997
MINISTERIO DAS COMUNICACOES,5,2015,88606217.6400001
MINISTERIO DAS COMUNICACOES,6,2015,63621375.47000006
MINISTERIO DAS COMUNICACOES,7,2015,70612395.22999977
MINISTERIO DAS COMUNICACOES,8,2015,53330472.29000001
MINISTERIO DAS COMUNICACOES,9,2015,57117681.74000015
MINISTERIO DAS COMUNICACOES,10,2015,60472059.05999995
MINISTERIO DAS COMUNICACOES,11,2015,58170275.16000002
MINISTERIO DAS COMUNICACOES,12,2015,269044241.6500001
MINISTERIO DAS COMUNICACOES,1,2016,11378821.990000008
MINISTERIO DAS COMUNICACOES,2,2016,175992861.01000008
MINISTERIO DAS COMUNICACOES,3,2016,11869495.930000022
MINISTERIO DAS COMUNICACOES,4,2016,75424236.08999982
MINISTERIO DAS COMUNICACOES,5,2016,111705580.41999987
MINISTERIO DAS COMUNICACOES,6,2016,64686526.43999999
MINISTERIO DAS COMUNICACOES,7,2016,15791000.819999998
MINISTERIO DAS COMUNICACOES,8,2016,47949274.42000009
MINISTERIO DAS COMUNICACOES,9,2016,16462913.269999975
MINISTERIO DAS COMUNICACOES,10,2016,15820572.790000051
MINISTERIO DAS COMUNICACOES,11,2016,261077155.9100008
MINISTERIO DAS COMUNICACOES,12,2016,330487010.96999985
MINISTERIO DAS COMUNICACOES,1,2017,588895.93
MINISTERIO DAS RELACOES EXTERIORES,1,2011,17591682.25999997
MINISTERIO DAS RELACOES EXTERIORES,2,2011,19337447.99999999
MINISTERIO DAS RELACOES EXTERIORES,3,2011,15972836.149999997
MINISTERIO DAS RELACOES EXTERIORES,4,2011,12761028.739999961
MINISTERIO DAS RELACOES EXTERIORES,5,2011,14084377.75999997
MINISTERIO DAS RELACOES EXTERIORES,6,2011,15300113.930000007
MINISTERIO DAS RELACOES EXTERIORES,7,2011,13959758.309999999
MINISTERIO DAS RELACOES EXTERIORES,8,2011,16428939.809999986
MINISTERIO DAS RELACOES EXTERIORES,9,2011,13900918.969999993
MINISTERIO DAS RELACOES EXTERIORES,10,2011,10818092.49
MINISTERIO DAS RELACOES EXTERIORES,11,2011,18911030.819999978
MINISTERIO DAS RELACOES EXTERIORES,12,2011,30221592.470000014
MINISTERIO DAS RELACOES EXTERIORES,1,2012,8232691.990000003
MINISTERIO DAS RELACOES EXTERIORES,2,2012,18435129.37000001
MINISTERIO DAS RELACOES EXTERIORES,3,2012,26486422.19000001
MINISTERIO DAS RELACOES EXTERIORES,4,2012,17637849.549999975
MINISTERIO DAS RELACOES EXTERIORES,5,2012,49645050.06
MINISTERIO DAS RELACOES EXTERIORES,6,2012,73410692.40000004
MINISTERIO DAS RELACOES EXTERIORES,7,2012,56094346.139999986
MINISTERIO DAS RELACOES EXTERIORES,8,2012,40028099.08999993
MINISTERIO DAS RELACOES EXTERIORES,9,2012,26676916.959999997
MINISTERIO DAS RELACOES EXTERIORES,10,2012,24822278.559999973
MINISTERIO DAS RELACOES EXTERIORES,11,2012,22785916.589999977
MINISTERIO DAS RELACOES EXTERIORES,12,2012,13429539.989999985
MINISTERIO DAS RELACOES EXTERIORES,1,2013,15972099.30000001
MINISTERIO DAS RELACOES EXTERIORES,2,2013,14276048.459999982
MINISTERIO DAS RELACOES EXTERIORES,3,2013,14753386.369999975
MINISTERIO DAS RELACOES EXTERIORES,4,2013,16549866.409999996
MINISTERIO DAS RELACOES EXTERIORES,5,2013,19903066.910000026
MINISTERIO DAS RELACOES EXTERIORES,6,2013,17291263.790000014
MINISTERIO DAS RELACOES EXTERIORES,7,2013,16956368.290000018
MINISTERIO DAS RELACOES EXTERIORES,8,2013,25086782.540000007
MINISTERIO DAS RELACOES EXTERIORES,9,2013,15218666.070000006
MINISTERIO DAS RELACOES EXTERIORES,10,2013,20469211.629999965
MINISTERIO DAS RELACOES EXTERIORES,11,2013,11591269.190000027
MINISTERIO DAS RELACOES EXTERIORES,12,2013,32055540.07000009
MINISTERIO DAS RELACOES EXTERIORES,1,2014,8619172.850000001
MINISTERIO DAS RELACOES EXTERIORES,2,2014,11110470.870000008
MINISTERIO DAS RELACOES EXTERIORES,3,2014,17938127.14000001
MINISTERIO DAS RELACOES EXTERIORES,4,2014,12611495.15999998
MINISTERIO DAS RELACOES EXTERIORES,5,2014,18277060.05999987
MINISTERIO DAS RELACOES EXTERIORES,6,2014,17332169.50999997
MINISTERIO DAS RELACOES EXTERIORES,7,2014,18871362.58999997
MINISTERIO DAS RELACOES EXTERIORES,8,2014,25869700.65999997
MINISTERIO DAS RELACOES EXTERIORES,9,2014,16314209.620000003
MINISTERIO DAS RELACOES EXTERIORES,10,2014,22386658.780000065
MINISTERIO DAS RELACOES EXTERIORES,11,2014,14052041.039999992
MINISTERIO DAS RELACOES EXTERIORES,12,2014,28403856.170000017
MINISTERIO DAS RELACOES EXTERIORES,1,2015,14348774.879999999
MINISTERIO DAS RELACOES EXTERIORES,2,2015,12243977.75000001
MINISTERIO DAS RELACOES EXTERIORES,3,2015,17798161.59
MINISTERIO DAS RELACOES EXTERIORES,4,2015,18551249.509999987
MINISTERIO DAS RELACOES EXTERIORES,5,2015,10141975.58000001
MINISTERIO DAS RELACOES EXTERIORES,6,2015,11491011.550000004
MINISTERIO DAS RELACOES EXTERIORES,7,2015,13549825.44000001
MINISTERIO DAS RELACOES EXTERIORES,8,2015,16659013.080000017
MINISTERIO DAS RELACOES EXTERIORES,9,2015,25574884.610000037
MINISTERIO DAS RELACOES EXTERIORES,10,2015,33231803.220000032
MINISTERIO DAS RELACOES EXTERIORES,11,2015,22591185.900000017
MINISTERIO DAS RELACOES EXTERIORES,12,2015,28267427.66000001
MINISTERIO DAS RELACOES EXTERIORES,1,2016,10774383.740000004
MINISTERIO DAS RELACOES EXTERIORES,2,2016,16914769.16
MINISTERIO DAS RELACOES EXTERIORES,3,2016,17135178.900000017
MINISTERIO DAS RELACOES EXTERIORES,4,2016,7235794.990000001
MINISTERIO DAS RELACOES EXTERIORES,5,2016,11089917.140000002
MINISTERIO DAS RELACOES EXTERIORES,6,2016,21512470.320000023
MINISTERIO DAS RELACOES EXTERIORES,7,2016,62206381.65
MINISTERIO DAS RELACOES EXTERIORES,8,2016,13536272.04
MINISTERIO DAS RELACOES EXTERIORES,9,2016,15924474.35
MINISTERIO DAS RELACOES EXTERIORES,10,2016,33637791.06999995
MINISTERIO DAS RELACOES EXTERIORES,11,2016,32626177.17999997
MINISTERIO DAS RELACOES EXTERIORES,12,2016,33963938.03000004
MINISTERIO DAS RELACOES EXTERIORES,1,2017,18114474.80000002
MINISTERIO DAS RELACOES EXTERIORES,2,2017,10862974.240000006
MINISTERIO DAS RELACOES EXTERIORES,3,2017,20812748.93000003
MINISTERIO DAS RELACOES EXTERIORES,4,2017,19886569.580000024
